"CDRCONTMUTL","REF_CONT","REF_CRDT","CLIENT_ID","CURR","CATG","CONT_DATE","VAL_DATE","MATR_DATE","LIMT_REF","COMP","ACCT_OFFC","INTR_KEY","TIEG","INTR_SPREAD","TAUX_BASE","MARG","INTR_RATE","TYPE_ENG","REF_TITR","MONT_DEBL","AUTR_ID","CDRAUTR","CDRCUST","CDRTYPENG","CDRCURR","CDRCATG","CDRTITR","DATDEBVLD","DATFINVLD","VERSION_ACTUELLE","VERSION_NUMBER","DATCHG"
26775,TF2521294093,TF2521294093,"10",EUR,"23227","2025-07-31 00:00:00.0","2025-07-31 00:00:00.0","2026-08-01 00:00:00.0","9998.01","8906877032","659",,,,,,,,,"26380.00",,0,287961,0,7,3192,0,20250930,99991231,1,1,20260325
2063252,TF252129409301,TF2521294093,"10",EUR,"23227",,"2025-09-23 00:00:00.0","2025-09-23 00:00:00.0","9998.01","8906877032","659",,,,,,,,,"26380.00",,0,0,0,0,0,0,20250930,99991231,1,1,20260316
25645,TF2523390311,TF2523390311,"10",EUR,"23225","2025-08-21 00:00:00.0","2025-08-21 00:00:00.0","2026-08-16 00:00:00.0","9998.01","8900682876","659",,,,,,,,,"7288.10",,0,287961,0,7,5222,0,20250930,99991231,1,1,20260325
2082137,TF252339031101,TF2523390311,"10",EUR,"23225",,"2025-09-15 00:00:00.0",,,"8900682876","659",,,,,,,,,"7288.10",,0,0,0,0,0,0,20250930,99991231,1,1,20260316
2457723,"8905384587","8905384587","10",TNC,"2002","1992-07-13 00:00:00.0","1992-07-13 00:00:00.0",,"11119.01","8905384587","71",,,,,,,AC11100,"08003000716021034091",,A,2878682,287961,858,21,4474,-1,20250930,99991231,1,1,20260316
2557240,"8906853621","8906853621","10",MAD,"5001","2013-04-01 00:00:00.0","2013-04-01 00:00:00.0",,NOSTRO,"8906853621","659",,,,,,,AC11100,,,,0,287961,858,13,4646,0,20250930,99991231,1,1,20260316
2952295,"8914048525","8914048525","1000000",TND,"6003","2017-02-10 00:00:00.0","2017-02-10 00:00:00.0",,"11119.01","8914048525","235",,,,,,,AC11100,"08077023054500357637",,A,2878682,935249,858,2,4023,-1,20250930,99991231,1,1,20260316
2953419,"8914048533","8914048533","1000003",TND,"6500","2017-02-10 00:00:00.0","2017-02-10 00:00:00.0",,"11119.01","8914048533","131",,,,,,,AC11100,"08036013014001295663",,A,2878682,946473,858,2,4682,-1,20250930,99991231,1,1,20260316
2953424,"8914048649","8914048649","1000006",TND,"6003","2017-02-10 00:00:00.0","2017-02-10 00:00:00.0",,"11119.01","8914048649","271",,,,,,,AC11100,"08093027014500120718",,A,2878682,939636,858,2,4023,-1,20250930,99991231,1,1,20260316
2944803,"8914048592","8914048592","1000007",TND,"6500","2017-02-10 00:00:00.0","2017-02-10 00:00:00.0",,"11119.01","8914048592","15",,,,,,,AC11100,"08603000154003767862",,A,2878682,939886,858,2,4682,-1,20250930,99991231,1,1,20260316
2953422,"8914048622","8914048622","1000008",TND,"6500","2017-02-10 00:00:00.0","2017-02-10 00:00:00.0",,"11119.01","8914048622","299",,,,,,,AC11100,"08300000004095737553",,A,2878682,942730,858,2,4682,-1,20250930,99991231,1,1,20260316
2953423,"8914048638","8914048638","1000009",TND,"1010","2017-02-10 00:00:00.0","2017-02-10 00:00:00.0",,"11112.01","8914048638","71",,,,,,,AC11100,"08003000712005189471",,A,2878682,940465,858,2,3803,-1,20250930,99991231,1,1,20260316
3159025,"8919034824","8919034824","1000009",TND,"3439","2019-10-29 00:00:00.0","2019-10-29 00:00:00.0",,"11180.01","8919034824","71",,,,,,,AC43900,,,A,2878682,940465,859,2,4854,0,20250930,99991231,1,1,20260316
3426384,"8924631148","8924631148","1000009",TND,"6500","2022-11-22 00:00:00.0","2022-11-22 00:00:00.0",,"11119.01","8924631148","71",,,,,,,AC11100,"08003000714009760237",,A,2878682,940465,858,2,4682,-1,20250930,99991231,1,1,20260316
227366,LD2426203490,LD2426203490,"100001",TND,"21062","2024-09-18 00:00:00.0","2024-09-18 00:00:00.0","2031-09-30 00:00:00.0","55173.01","8902940872","60","29",,"2.50",null,null,,,,"270000",CRP2419497861.T01,-1,304838,0,2,3977,0,20250930,99991231,1,1,20260316
126960,MG2405800355,MG2405800355,"100001",TND,"25007","2024-03-08 00:00:00.0","2024-03-08 00:00:00.0","2029-03-30 00:00:00.0","55171.01","8902940872","60",,"12.581",,"7.97","4","11.98",TF57799,"90240580035500800024","50000.000",DC2405800099,-1,304838,677,2,4914,235974,20250930,99991231,1,1,20260316
2183635,PDMG2405800355,MG2405800355,"100001",TND,"25007","2024-03-29 00:00:00.0","2024-03-29 00:00:00.0","2029-03-30 00:00:00.0","9997.01","8902940872","60","21",,"5",,"5",,TF57799,,,,0,304838,677,2,4914,0,20250930,99991231,1,1,20260325
2375461,"8902940872","8902940872","100001",TND,"1010","2001-11-01 00:00:00.0","2001-11-01 00:00:00.0",,"11113.01","8902940872","60",,,,,,,AC11100,"08000000602034413820",,A,2878682,304838,858,2,3803,-1,20250930,99991231,1,1,20260316
2375578,"8902986449","8902986449","100001",TND,"6500","2009-02-13 00:00:00.0","2009-02-13 00:00:00.0",,"11119.01","8902986449","60",,,,,,,AC11100,"08000000604098553935",,A,2878682,304838,858,2,4682,-1,20250930,99991231,1,1,20260316
2376923,"8902998781","8902998781","100001",TND,"6500","2008-08-25 00:00:00.0","2008-08-25 00:00:00.0",,"11119.01","8902998781","60",,,,,,,AC11100,"08000000604098351011",,A,2878682,304838,858,2,4682,-1,20250930,99991231,1,1,20260316
2574336,"8907203132","8907203132","100001",TND,"6500","2013-07-11 00:00:00.0","2013-07-11 00:00:00.0",,"11119.01","8907203132","60",,,,,,,AC11100,"08000000604000354045",,A,2878682,304838,858,2,4682,-1,20250930,99991231,1,1,20260316
2805687,"8911592062","8911592062","100001",TND,"6500","2015-11-23 00:00:00.0","2015-11-23 00:00:00.0",,"11119.01","8911592062","60",,,,,,,AC11100,"08000000604001076792",,A,2878682,304838,858,2,4682,-1,20250930,99991231,1,1,20260316
2800817,"8911652267","8911652267","100001",TND,"3997","2015-12-03 00:00:00.0","2015-12-03 00:00:00.0",,"11119.01","8911652267","60",,,,,,,AC11100,,,A,2878682,304838,858,2,4100,0,20250930,99991231,1,1,20260316
3331620,"8921679573","8921679573","100001",TND,"1010","2020-07-24 00:00:00.0","2020-07-24 00:00:00.0",,"11112.01","8921679573","60",,,,,,,AC11100,"08000000602039716907",,A,2878682,304838,858,2,3803,-1,20250930,99991231,1,1,20260316
2953427,"8914048738","8914048738","1000018",TND,"1010","2017-02-10 00:00:00.0","2017-02-10 00:00:00.0",,"11112.01","8914048738","126",,,,,,,AC11100,"08034012062002240988",,A,2878682,941183,858,2,3803,-1,20250930,99991231,1,1,20260316
2632159,"8907945805","8907945805","100002",TND,"3439","2013-11-11 00:00:00.0","2013-11-11 00:00:00.0",,"11180.01","8907945805","108",,,,,,,AC43900,,,A,2878682,310440,859,2,4854,0,20250930,99991231,1,1,20260316
3396146,"8925349028","8925349028","100002",TND,"3992","2023-07-27 00:00:00.0","2023-07-27 00:00:00.0",,,"8925349028","108",,,,,,,AC11100,,,,0,310440,858,2,5528,0,20250930,99991231,1,1,20260316
314492,LD1719179964,LD1719179964,"1000022",TND,"21062","2017-07-10 00:00:00.0","2017-07-10 00:00:00.0","2027-06-25 00:00:00.0","55172.01","8914197717","34","21",,"3.50",null,null,,,,"40000",CRP1709030544.T01,-1,946665,0,2,3977,0,20250930,99991231,1,1,20260316
356075,LD2107493560,LD2107493560,"1000022",TND,"21062","2021-03-01 00:00:00.0","2021-03-01 00:00:00.0","2028-01-25 00:00:00.0","5800.01","8914197717","34","28",,"3.5",null,null,,,,"4208.944",,0,946665,0,2,3977,0,20250930,99991231,1,1,20260316
2212400,PDLD1719179964,LD1719179964,"1000022",TND,"21062","2017-08-25 00:00:00.0","2017-08-25 00:00:00.0","2027-06-25 00:00:00.0","9997.01","8914197717","34","21",,"5",,"5",,NP72101,,,,0,946665,51,2,3977,0,20250930,99991231,1,1,20260325
2946252,"8914185368","8914185368","1000022",TND,"6500","2017-03-08 00:00:00.0","2017-03-08 00:00:00.0",,"11119.01","8914185368","34",,,,,,,AC11100,"08804000344003861094",,A,2878682,946665,858,2,4682,-1,20250930,99991231,1,1,20260316
2953805,"8914197717","8914197717","1000022",TND,"1010","2017-03-09 00:00:00.0","2017-03-09 00:00:00.0",,"11112.01","8914197717","34",,,,,,,AC11100,"08804000342004497579",,A,2878682,946665,858,2,3803,-1,20250930,99991231,1,1,20260316
2953432,"8914048808","8914048808","1000023",TND,"1010","2017-02-10 00:00:00.0","2017-02-10 00:00:00.0",,"11112.01","8914048808","276",,,,,,,AC11100,"08097027062000929358",,A,2878682,942136,858,2,3803,-1,20250930,99991231,1,1,20260316
3015921,"8915509477","8915509477","1000023",TND,"3439","2017-10-03 00:00:00.0","2017-10-03 00:00:00.0",,"11180.01","8915509477","276",,,,,,,AC43900,,,A,2878682,942136,859,2,4854,0,20250930,99991231,1,1,20260316
3393654,"8919601044","8919601044","1000024",TND,"1010","2020-03-11 00:00:00.0","2020-03-11 00:00:00.0",,"11113.01","8919601044","70",,,,,,,AC11100,"08101000702004722905",,A,2878682,943346,858,2,3803,-1,20250930,99991231,1,1,20260316
3561839,"8926352211","8926352211","1000024",TND,"6505","2024-05-24 00:00:00.0","2024-05-24 00:00:00.0",,"11119.01","8926352211","70",,,,,,,AC11100,"08101000704300757719",,A,2878682,943346,858,2,4706,-1,20250930,99991231,1,1,20260316
2953433,"8914048819","8914048819","1000025",TND,"6500","2017-02-10 00:00:00.0","2017-02-10 00:00:00.0",,"11119.01","8914048819","42",,,,,,,AC11100,"08701000424024655056",,A,2878682,940286,858,2,4682,-1,20250930,99991231,1,1,20260316
10372,TF2228736100,TF2228736100,"1000026",EUR,"23005","2022-10-17 00:00:00.0","2022-10-17 00:00:00.0","2022-12-30 00:00:00.0","11288.01","8914166738","58",,,,,,,NA21100,,"50000.00",,0,1438493,903,7,3243,0,20250930,99991231,1,1,20260325
3641901,"8926601238","8926601238","1000026",TND,"3993","2024-08-14 00:00:00.0","2024-08-14 00:00:00.0",,,"8926601238","58",,,,,,,AC11100,,,,0,1438493,858,2,5529,0,20250930,99991231,1,1,20260316
2945758,"8914089272","8914089272","1000027",TND,"1000","2017-02-20 00:00:00.0","2017-02-20 00:00:00.0",,"11111.01","8914089272","70",,,,,,,AC11100,"08101000701009504748",,A,2878682,1377309,858,2,4133,-1,20250930,99991231,1,1,20260316
2991391,"8915888004","8915888004","1000027",EUR,"1250","2017-12-04 00:00:00.0","2017-12-04 00:00:00.0",,"11119.01","8915888004","70",,,,,,,AC11100,"08101000705901980078",,A,2878682,1377309,858,7,3424,-1,20250930,99991231,1,1,20260316
3387034,"8919589451","8919589451","1000027",USD,"1250","2020-03-09 00:00:00.0","2020-03-09 00:00:00.0",,"11119.01","8919589451","70",,,,,,,AC11100,"08101000705901981824",,A,2878682,1377309,858,18,3424,-1,20250930,99991231,1,1,20260316
3457226,"8924237466","8924237466","1000027",GBP,"1250","2022-07-26 00:00:00.0","2022-07-26 00:00:00.0",,"11119.01","8924237466","70",,,,,,,AC11100,"08101000705900029796",,A,2878682,1377309,858,8,3424,-1,20250930,99991231,1,1,20260316
2447951,"8904411788","8904411788","100003",TND,"1010","2002-09-06 00:00:00.0","2002-09-06 00:00:00.0",,"11113.01","8904411788","108",,,,,,,AC11100,"08005010082011567293",,A,2878682,311588,858,2,3803,-1,20250930,99991231,1,1,20260316
2920057,"8913395353","8913395353","100003",TND,"3439","2016-10-31 00:00:00.0","2016-10-31 00:00:00.0",,"11180.01","8913395353","108",,,,,,,AC43900,,,A,2878682,311588,859,2,4854,0,20250930,99991231,1,1,20260316
2954561,"8914048983","8914048983","1000031",TND,"6500","2017-02-10 00:00:00.0","2017-02-10 00:00:00.0",,"11119.01","8914048983","256",,,,,,,AC11100,"08088025064000751218",,A,2878682,942615,858,2,4682,-1,20250930,99991231,1,1,20260316
3247462,"8917044978","8917044978","1000031",SAR,"1060","2018-07-30 00:00:00.0","2018-07-30 00:00:00.0",,"11119.01","8917044978","50",,,,,,,AC11100,"08200000505101004535",,A,2878682,942615,858,10,3464,-1,20250930,99991231,1,1,20260316
3215434,"8917581027","8917581027","1000031",SAR,"3981","2018-11-21 00:00:00.0","2018-11-21 00:00:00.0",,"11119.01","8917581027","50",,,,,,,AC11100,,,A,2878682,942615,858,10,5380,0,20250930,99991231,1,1,20260316
2945928,"8914116199","8914116199","1000032",TND,"6500","2017-02-23 00:00:00.0","2017-02-23 00:00:00.0",,"11119.01","8914116199","272",,,,,,,AC11100,"08092027024002069364",,A,2878682,940577,858,2,4682,-1,20250930,99991231,1,1,20260316
3215130,"8917499226","8917499226","1000033",TND,"6500","2018-11-05 00:00:00.0","2018-11-05 00:00:00.0",,"11119.01","8917499226","66",,,,,,,AC11100,"08006000664015661730",,A,2878682,935248,858,2,4682,-1,20250930,99991231,1,1,20260316
319726,LD1803700246,LD1803700246,"1000034",TND,"21062","2018-02-06 00:00:00.0","2018-02-06 00:00:00.0","2033-01-07 00:00:00.0","55172.01","8915720464","16","21",,"3",null,null,,,,"75000",CRP1736140076.T01,-1,941456,0,2,3977,0,20250930,99991231,1,1,20260316
368712,LD2035001279,LD2035001279,"1000034",TND,"21062","2020-12-01 00:00:00.0","2020-12-01 00:00:00.0","2033-04-07 00:00:00.0","5800.01","8915720464","16","28",,"3",null,null,,,,"2646.867",,0,941456,0,2,3977,0,20250930,99991231,1,1,20260316
2136099,PDLD1803700246,LD1803700246,"1000034",TND,"21062","2023-02-07 00:00:00.0","2023-02-07 00:00:00.0","2033-01-07 00:00:00.0","9997.01","8915720464","16","21",,"5",,"5",,NP72101,,,,0,941456,51,2,3977,0,20250930,99991231,1,1,20260325
2996492,"8915720464","8915720464","1000034",TND,"1010","2017-11-03 00:00:00.0","2017-11-03 00:00:00.0",,"11112.01","8915720464","16",,,,,,,AC11100,"08902000162008880003",,A,2878682,941456,858,2,3803,-1,20250930,99991231,1,1,20260316
3147936,"8918794237","8918794237","1000034",TND,"6500","2019-09-06 00:00:00.0","2019-09-06 00:00:00.0",,"11119.01","8918794237","16",,,,,,,AC11100,"08902000164009832184",,A,2878682,941456,858,2,4682,-1,20250930,99991231,1,1,20260316
2953435,"8914048975","8914048975","1000036",TND,"1010","2017-02-10 00:00:00.0","2017-02-10 00:00:00.0",,"11112.01","8914048975","314",,,,,,,AC11100,"08142031042000469876",,A,2878682,937434,858,2,3803,-1,20250930,99991231,1,1,20260316
3525172,"8923541118","8923541118","1000036",TND,"3439","2021-12-23 00:00:00.0","2021-12-23 00:00:00.0",,"11180.01","8923541118","314",,,,,,,AC43900,,,A,2878682,937434,859,2,4854,0,20250930,99991231,1,1,20260316
56960,MG2503500396,MG2503500396,"1000039",TND,"25007","2025-02-04 00:00:00.0","2025-02-04 00:00:00.0","2030-03-28 00:00:00.0","55159.01","8914048991","30",,"13.813",,"7.99","4.75","12.74",TF57701,"90250350039600870706","24000.000",DC2503500092,-1,946756,676,2,4914,202719,20250930,99991231,1,1,20260316
2954562,"8914048991","8914048991","1000039",TND,"1010","2017-02-10 00:00:00.0","2017-02-10 00:00:00.0",,"11112.01","8914048991","30",,,,,,,AC11100,"08707000302006934027",,A,2878682,946756,858,2,3803,-1,20250930,99991231,1,1,20260316
3090189,"8914421749","8914421749","1000039",TND,"6500","2017-04-19 00:00:00.0","2017-04-19 00:00:00.0",,"11119.01","8914421749","30",,,,,,,AC11100,"08707000304003505106",,A,2878682,946756,858,2,4682,-1,20250930,99991231,1,1,20260316
3102664,"8914460914","8914460914","1000039",TND,"3439","2017-04-25 00:00:00.0","2017-04-25 00:00:00.0",,"11180.01","8914460914","30",,,,,,,AC43900,,,A,2878682,946756,859,2,4854,0,20250930,99991231,1,1,20260316
2447952,"8904411796","8904411796","100004",TND,"1010","2002-09-12 00:00:00.0","2002-09-12 00:00:00.0",,"11112.01","8904411796","108",,,,,,,AC11100,"08005010082011570203",,A,2878682,313314,858,2,3803,-1,20250930,99991231,1,1,20260316
2447559,"8904453421","8904453421","100004",TND,"6500","2004-06-21 00:00:00.0","2004-06-21 00:00:00.0",,"11119.01","8904453421","108",,,,,,,AC11100,"08005010084007845529",,A,2878682,313314,858,2,4682,-1,20250930,99991231,1,1,20260316
2598037,"8907898416","8907898416","100004",TND,"3439","2013-11-11 00:00:00.0","2013-11-11 00:00:00.0",,"11180.01","8907898416","108",,,,,,,AC43900,,,A,2878682,313314,859,2,4854,0,20250930,99991231,1,1,20260316
2954565,"8914049033","8914049033","1000040",TND,"6500","2017-02-10 00:00:00.0","2017-02-10 00:00:00.0",,"11119.01","8914049033","32",,,,,,,AC11100,"08802000324010911436",,A,2878682,387653,858,2,4682,-1,20250930,99991231,1,1,20260316
2954564,"8914049025","8914049025","1000041",TND,"6003","2017-02-10 00:00:00.0","2017-02-10 00:00:00.0",,"11119.01","8914049025","216",,,,,,,AC11100,"08062021064500177458",,A,2878682,942162,858,2,4023,-1,20250930,99991231,1,1,20260316
2944582,"8914077387","8914077387","1000042",TND,"6500","2017-02-16 00:00:00.0","2017-02-16 00:00:00.0",,"11119.01","8914077387","272",,,,,,,AC11100,"08092027024002051031",,A,2878682,945481,858,2,4682,-1,20250930,99991231,1,1,20260316
126007,MG2230100314,MG2230100314,"1000043",TND,"25007","2022-10-28 00:00:00.0","2022-10-28 00:00:00.0","2027-11-05 00:00:00.0","55159.01","8914049068","71",,"9.8882",,"7.03","2.5","9.53",TF57701,"90223010031400800309","30000.000",DC2230100108,-1,939842,676,2,4914,104320,20250930,99991231,1,1,20260316
2143721,PDMG2230100314,MG2230100314,"1000043",TND,"25007","2023-09-05 00:00:00.0","2023-09-05 00:00:00.0","2027-11-05 00:00:00.0","9998.01","8914049068","71","21",,"5",,"5",,TF57701,,,,0,939842,676,2,4914,0,20250930,99991231,1,1,20260325
2954568,"8914049068","8914049068","1000043",TND,"1010","2017-02-10 00:00:00.0","2017-02-10 00:00:00.0",,"11112.01","8914049068","71",,,,,,,AC11100,"08003000712005190829",,A,2878682,939842,858,2,3803,-1,20250930,99991231,1,1,20260316
3098878,"8914366489","8914366489","1000043",TND,"3439","2017-04-10 00:00:00.0","2017-04-10 00:00:00.0",,"11180.01","8914366489","71",,,,,,,AC43900,,,A,2878682,939842,859,2,4854,0,20250930,99991231,1,1,20260316
2954576,"8914049203","8914049203","1000044",TND,"6500","2017-02-10 00:00:00.0","2017-02-10 00:00:00.0",,"11119.01","8914049203","37",,,,,,,AC11100,"08508000374011497109",,A,2878682,941328,858,2,4682,-1,20250930,99991231,1,1,20260316
2954570,"8914049106","8914049106","1000045",TND,"6500","2017-02-10 00:00:00.0","2017-02-10 00:00:00.0",,"11119.01","8914049106","223",,,,,,,AC11100,"08068022034004282439",,A,2878682,942934,858,2,4682,-1,20250930,99991231,1,1,20260316
3496589,"8924768909","8924768909","1000045",TND,"1010","2022-12-28 00:00:00.0","2022-12-28 00:00:00.0",,"11112.01","8924768909","223",,,,,,,AC11100,"08068022032006147429",,A,2878682,942934,858,2,3803,-1,20250930,99991231,1,1,20260316
2954575,"8914049197","8914049197","1000047",TND,"6500","2017-02-10 00:00:00.0","2017-02-10 00:00:00.0",,"11119.01","8914049197","80",,,,,,,AC11100,"08600000804015838402",,A,2878682,940236,858,2,4682,-1,20250930,99991231,1,1,20260316
2954577,"8914049227","8914049227","1000048",TND,"6500","2017-02-10 00:00:00.0","2017-02-10 00:00:00.0",,"11119.01","8914049227","1",,,,,,,AC11100,"08301000014094751260",,A,2878682,941057,858,2,4682,-1,20250930,99991231,1,1,20260316
2448997,"8904413187","8904413187","100005",TND,"1010","2002-10-07 00:00:00.0","2002-10-07 00:00:00.0",,"11112.01","8904413187","108",,,,,,,AC11100,"08005010082011591543",,A,2878682,595026,858,2,3803,-1,20250930,99991231,1,1,20260316
2952306,"8914053537","8914053537","1000050",TND,"6500","2017-02-13 00:00:00.0","2017-02-13 00:00:00.0",,"11119.01","8914053537","272",,,,,,,AC11100,"08092027024001950442",,A,2878682,943764,858,2,4682,-1,20250930,99991231,1,1,20260316
94072,MG2406800308,MG2406800308,"1000053",TND,"25007","2024-03-08 00:00:00.0","2024-03-08 00:00:00.0","2029-04-26 00:00:00.0","55171.01","8914049246","222",,"11.587",,"7.97","3","10.97",TF57799,"90240680030800806688","36000.000",DC2406400020,-1,940151,677,2,4914,28857,20250930,99991231,1,1,20260316
2136287,PDMG2406800308,MG2406800308,"1000053",TND,"25007","2025-04-28 00:00:00.0","2025-04-28 00:00:00.0","2029-04-26 00:00:00.0","9997.01","8914049246","222","21",,"5",,"5",,TF57799,,,,0,940151,677,2,4914,0,20250930,99991231,1,1,20260325
2955708,"8914049246","8914049246","1000053",TND,"1010","2017-02-10 00:00:00.0","2017-02-10 00:00:00.0",,"11112.01","8914049246","222",,,,,,,AC11100,"08066022022004192145",,A,2878682,940151,858,2,3803,-1,20250930,99991231,1,1,20260316
3043520,"8914721734","8914721734","1000053",TND,"3439","2017-06-09 00:00:00.0","2017-06-09 00:00:00.0",,"11180.01","8914721734","222",,,,,,,AC43900,,,A,2878682,940151,859,2,4854,0,20250930,99991231,1,1,20260316
2955712,"8914049289","8914049289","1000054",TND,"1010","2017-02-10 00:00:00.0","2017-02-10 00:00:00.0",,"11113.01","8914049289","301",,,,,,,AC11100,"08130030012000280978",,A,2878682,939611,858,2,3803,-1,20250930,99991231,1,1,20260316
3093392,"8914400498","8914400498","1000054",TND,"3439","2017-04-14 00:00:00.0","2017-04-14 00:00:00.0",,"11180.01","8914400498","301",,,,,,,AC43900,,,A,2878682,939611,859,2,4854,0,20250930,99991231,1,1,20260316
2955711,"8914049278","8914049278","1000055",TND,"6500","2017-02-10 00:00:00.0","2017-02-10 00:00:00.0",,"11119.01","8914049278","23",,,,,,,AC11100,"08503000234012661341",,A,2878682,944429,858,2,4682,-1,20250930,99991231,1,1,20260316
2955713,"8914049308","8914049308","1000058",TND,"6500","2017-02-10 00:00:00.0","2017-02-10 00:00:00.0",,"11119.01","8914049308","4",,,,,,,AC11100,"08206000044005877974",,A,2878682,946435,858,2,4682,-1,20250930,99991231,1,1,20260316
196036,LD1432709668,LD1432709668,"100006",TND,"21062","2014-11-07 00:00:00.0","2014-11-07 00:00:00.0","2032-07-07 00:00:00.0","55173.01","8904413209","108","21",,"2.5",null,null,,,,"62002.115",CRP1432700002.T01,-1,318639,0,2,3977,0,20250930,99991231,1,1,20260316
371017,LD2035019667,LD2035019667,"100006",TND,"21062","2020-12-01 00:00:00.0","2020-12-01 00:00:00.0","2032-10-07 00:00:00.0","5800.01","8904413209","108","28",,"2.5",null,null,,,,"1978.168",,0,318639,0,2,3977,0,20250930,99991231,1,1,20260316
2175118,PDLD1432709668,LD1432709668,"100006",TND,"21062","2014-12-07 00:00:00.0","2014-12-07 00:00:00.0","2032-07-07 00:00:00.0","9998.00","8904413209","108","21",,"5.00",,"5.00",,PM78100,,,,0,318639,330,2,3977,0,20250930,99991231,1,1,20260325
2448998,"8904413209","8904413209","100006",TND,"1010","2003-07-23 00:00:00.0","2003-07-23 00:00:00.0",,"11112.01","8904413209","108",,,,,,,AC11100,"08005010082012006412",,A,2878682,318639,858,2,3803,-1,20250930,99991231,1,1,20260316
2630833,"8907935467","8907935467","100006",TND,"3439","2013-11-11 00:00:00.0","2013-11-11 00:00:00.0",,"11180.01","8907935467","108",,,,,,,AC43900,,,A,2878682,318639,859,2,4854,0,20250930,99991231,1,1,20260316
2813086,"8911443644","8911443644","100006",TND,"6500","2015-10-30 00:00:00.0","2015-10-30 00:00:00.0",,"11119.01","8911443644","108",,,,,,,AC11100,"08005010084012267565",,A,2878682,318639,858,2,4682,-1,20250930,99991231,1,1,20260316
2804206,"8911656443","8911656443","100006",TND,"6500","2015-12-04 00:00:00.0","2015-12-04 00:00:00.0",,"11119.01","8911656443","108",,,,,,,AC11100,"08005010084012301903",,A,2878682,318639,858,2,4682,-1,20250930,99991231,1,1,20260316
2928997,"8913802846","8913802846","100006",TND,"6500","2016-12-29 00:00:00.0","2016-12-29 00:00:00.0",,"11119.01","8913802846","108",,,,,,,AC11100,"08005010084012454678",,A,2878682,318639,858,2,4682,-1,20250930,99991231,1,1,20260316
2955716,"8914049408","8914049408","1000060",TND,"1010","2017-02-10 00:00:00.0","2017-02-10 00:00:00.0",,"11112.01","8914049408","78",,,,,,,AC11100,"08001000782011922861",,A,2878682,944873,858,2,3803,-1,20250930,99991231,1,1,20260316
